country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
Lithuania,2007,female,5-14 years,4,177982,2.25,Lithuania2007,NA,39738180077,12869,Generation Z
Lithuania,2007,male,5-14 years,4,187735,2.13,Lithuania2007,NA,39738180077,12869,Generation Z
Luxembourg,2007,male,55-74 years,14,42200,33.18,Luxembourg2007,NA,50888134410,112581,Silent
Luxembourg,2007,male,35-54 years,25,76346,32.75,Luxembourg2007,NA,50888134410,112581,Boomers
Luxembourg,2007,male,25-34 years,9,33901,26.55,Luxembourg2007,NA,50888134410,112581,Generation X
Luxembourg,2007,male,75+ years,3,11340,26.46,Luxembourg2007,NA,50888134410,112581,Silent
Luxembourg,2007,female,55-74 years,10,43834,22.81,Luxembourg2007,NA,50888134410,112581,Silent
Luxembourg,2007,female,35-54 years,9,74214,12.13,Luxembourg2007,NA,50888134410,112581,Boomers
Luxembourg,2007,female,75+ years,2,20040,9.98,Luxembourg2007,NA,50888134410,112581,Silent
Luxembourg,2007,female,15-24 years,2,27674,7.23,Luxembourg2007,NA,50888134410,112581,Millenials
Luxembourg,2007,male,15-24 years,2,28964,6.91,Luxembourg2007,NA,50888134410,112581,Millenials
Luxembourg,2007,female,25-34 years,2,33942,5.89,Luxembourg2007,NA,50888134410,112581,Generation X
Luxembourg,2007,female,5-14 years,0,29088,0,Luxembourg2007,NA,50888134410,112581,Generation Z
Luxembourg,2007,male,5-14 years,0,30469,0,Luxembourg2007,NA,50888134410,112581,Generation Z
Maldives,2007,male,25-34 years,2,33612,5.95,Maldives2007,NA,1868383461,6115,Generation X
Maldives,2007,female,25-34 years,1,26539,3.77,Maldives2007,NA,1868383461,6115,Generation X
Maldives,2007,female,15-24 years,1,39138,2.56,Maldives2007,NA,1868383461,6115,Millenials
Maldives,2007,male,15-24 years,1,48015,2.08,Maldives2007,NA,1868383461,6115,Millenials
Maldives,2007,female,35-54 years,0,30921,0,Maldives2007,NA,1868383461,6115,Boomers
Maldives,2007,female,5-14 years,0,31970,0,Maldives2007,NA,1868383461,6115,Generation Z
Maldives,2007,female,55-74 years,0,10963,0,Maldives2007,NA,1868383461,6115,Silent
Maldives,2007,female,75+ years,0,1654,0,Maldives2007,NA,1868383461,6115,Silent
Maldives,2007,male,35-54 years,0,34278,0,Maldives2007,NA,1868383461,6115,Boomers
Maldives,2007,male,5-14 years,0,33952,0,Maldives2007,NA,1868383461,6115,Generation Z
Maldives,2007,male,55-74 years,0,12063,0,Maldives2007,NA,1868383461,6115,Silent
Maldives,2007,male,75+ years,0,2431,0,Maldives2007,NA,1868383461,6115,Silent
Malta,2007,male,35-54 years,12,56285,21.32,Malta2007,NA,7880509171,20333,Boomers
Malta,2007,male,25-34 years,5,30315,16.49,Malta2007,NA,7880509171,20333,Generation X
Malta,2007,male,55-74 years,5,42777,11.69,Malta2007,NA,7880509171,20333,Silent
Malta,2007,male,75+ years,1,9256,10.8,Malta2007,NA,7880509171,20333,Silent
Malta,2007,male,15-24 years,2,29328,6.82,Malta2007,NA,7880509171,20333,Millenials
Malta,2007,female,75+ years,1,14886,6.72,Malta2007,NA,7880509171,20333,Silent
Malta,2007,female,15-24 years,0,27895,0,Malta2007,NA,7880509171,20333,Millenials
Malta,2007,female,25-34 years,0,28335,0,Malta2007,NA,7880509171,20333,Generation X
Malta,2007,female,35-54 years,0,54855,0,Malta2007,NA,7880509171,20333,Boomers
Malta,2007,female,5-14 years,0,22938,0,Malta2007,NA,7880509171,20333,Generation Z
Malta,2007,female,55-74 years,0,46412,0,Malta2007,NA,7880509171,20333,Silent
Malta,2007,male,5-14 years,0,24299,0,Malta2007,NA,7880509171,20333,Generation Z
Mauritius,2007,male,75+ years,4,11486,34.83,Mauritius2007,NA,8150138757,7179,Silent
Mauritius,2007,male,25-34 years,30,102202,29.35,Mauritius2007,NA,8150138757,7179,Generation X
Mauritius,2007,male,35-54 years,38,178997,21.23,Mauritius2007,NA,8150138757,7179,Boomers
Mauritius,2007,male,15-24 years,16,97048,16.49,Mauritius2007,NA,8150138757,7179,Millenials
Mauritius,2007,male,55-74 years,9,71372,12.61,Mauritius2007,NA,8150138757,7179,Silent
Mauritius,2007,female,15-24 years,11,94225,11.67,Mauritius2007,NA,8150138757,7179,Millenials
Mauritius,2007,female,25-34 years,7,103004,6.8,Mauritius2007,NA,8150138757,7179,Generation X
Mauritius,2007,female,35-54 years,9,179726,5.01,Mauritius2007,NA,8150138757,7179,Boomers
Mauritius,2007,female,55-74 years,2,82534,2.42,Mauritius2007,NA,8150138757,7179,Silent
Mauritius,2007,female,5-14 years,1,96189,1.04,Mauritius2007,NA,8150138757,7179,Generation Z
Mauritius,2007,female,75+ years,0,19848,0,Mauritius2007,NA,8150138757,7179,Silent
Mauritius,2007,male,5-14 years,0,98602,0,Mauritius2007,NA,8150138757,7179,Generation Z
Mexico,2007,male,75+ years,136,1055853,12.88,Mexico2007,NA,1052696282279,10496,Silent
Mexico,2007,male,25-34 years,943,9530655,9.89,Mexico2007,NA,1052696282279,10496,Generation X
Mexico,2007,male,55-74 years,421,4716115,8.93,Mexico2007,NA,1052696282279,10496,Silent
Mexico,2007,male,35-54 years,1030,11726685,8.78,Mexico2007,NA,1052696282279,10496,Boomers
Mexico,2007,male,15-24 years,910,10761087,8.46,Mexico2007,NA,1052696282279,10496,Millenials
Mexico,2007,female,15-24 years,272,10427676,2.61,Mexico2007,NA,1052696282279,10496,Millenials
Mexico,2007,female,25-34 years,173,9590582,1.8,Mexico2007,NA,1052696282279,10496,Generation X
Mexico,2007,female,35-54 years,202,12451981,1.62,Mexico2007,NA,1052696282279,10496,Boomers
Mexico,2007,female,55-74 years,48,5064820,0.95,Mexico2007,NA,1052696282279,10496,Silent
Mexico,2007,female,75+ years,14,1503866,0.93,Mexico2007,NA,1052696282279,10496,Silent
Mexico,2007,male,5-14 years,83,11918904,0.7,Mexico2007,NA,1052696282279,10496,Generation Z
Mexico,2007,female,5-14 years,53,11546073,0.46,Mexico2007,NA,1052696282279,10496,Generation Z
Montenegro,2007,male,75+ years,15,11416,131.39,Montenegro2007,NA,3680710375,6268,Silent
Montenegro,2007,male,55-74 years,29,52283,55.47,Montenegro2007,NA,3680710375,6268,Silent
Montenegro,2007,female,75+ years,7,17124,40.88,Montenegro2007,NA,3680710375,6268,Silent
Montenegro,2007,male,35-54 years,27,85387,31.62,Montenegro2007,NA,3680710375,6268,Boomers
Montenegro,2007,male,25-34 years,12,45516,26.36,Montenegro2007,NA,3680710375,6268,Generation X
Montenegro,2007,female,55-74 years,12,61941,19.37,Montenegro2007,NA,3680710375,6268,Silent
Montenegro,2007,female,35-54 years,10,86182,11.6,Montenegro2007,NA,3680710375,6268,Boomers
Montenegro,2007,male,15-24 years,5,49885,10.02,Montenegro2007,NA,3680710375,6268,Millenials
Montenegro,2007,female,25-34 years,3,46000,6.52,Montenegro2007,NA,3680710375,6268,Generation X
Montenegro,2007,male,5-14 years,1,43529,2.3,Montenegro2007,NA,3680710375,6268,Generation Z
Montenegro,2007,female,15-24 years,0,47411,0,Montenegro2007,NA,3680710375,6268,Millenials
Montenegro,2007,female,5-14 years,0,40570,0,Montenegro2007,NA,3680710375,6268,Generation Z
Netherlands,2007,male,75+ years,76,401873,18.91,Netherlands2007,NA,839419655078,54418,Silent
Netherlands,2007,male,35-54 years,427,2508053,17.03,Netherlands2007,NA,839419655078,54418,Boomers
Netherlands,2007,male,55-74 years,250,1660580,15.05,Netherlands2007,NA,839419655078,54418,Silent
Netherlands,2007,male,25-34 years,114,1018680,11.19,Netherlands2007,NA,839419655078,54418,Generation X
Netherlands,2007,female,55-74 years,124,1703333,7.28,Netherlands2007,NA,839419655078,54418,Silent
Netherlands,2007,male,15-24 years,72,1003453,7.18,Netherlands2007,NA,839419655078,54418,Millenials
Netherlands,2007,female,35-54 years,171,2464793,6.94,Netherlands2007,NA,839419655078,54418,Boomers
Netherlands,2007,female,75+ years,41,686244,5.97,Netherlands2007,NA,839419655078,54418,Silent
Netherlands,2007,female,25-34 years,48,1017477,4.72,Netherlands2007,NA,839419655078,54418,Generation X
Netherlands,2007,female,15-24 years,22,970052,2.27,Netherlands2007,NA,839419655078,54418,Millenials
Netherlands,2007,male,5-14 years,5,1018393,0.49,Netherlands2007,NA,839419655078,54418,Generation Z
Netherlands,2007,female,5-14 years,4,972473,0.41,Netherlands2007,NA,839419655078,54418,Generation Z
New Zealand,2007,male,25-34 years,80,262570,30.47,New Zealand2007,NA,137316087308,34892,Generation X
New Zealand,2007,male,35-54 years,150,588830,25.47,New Zealand2007,NA,137316087308,34892,Boomers
New Zealand,2007,male,75+ years,23,99040,23.22,New Zealand2007,NA,137316087308,34892,Silent
New Zealand,2007,male,15-24 years,70,309990,22.58,New Zealand2007,NA,137316087308,34892,Millenials
New Zealand,2007,male,55-74 years,52,354950,14.65,New Zealand2007,NA,137316087308,34892,Silent
New Zealand,2007,female,35-54 years,55,627060,8.77,New Zealand2007,NA,137316087308,34892,Boomers
New Zealand,2007,female,15-24 years,23,302660,7.6,New Zealand2007,NA,137316087308,34892,Millenials
New Zealand,2007,female,25-34 years,14,281170,4.98,New Zealand2007,NA,137316087308,34892,Generation X
New Zealand,2007,female,75+ years,7,142060,4.93,New Zealand2007,NA,137316087308,34892,Silent
New Zealand,2007,female,55-74 years,18,371080,4.85,New Zealand2007,NA,137316087308,34892,Silent
New Zealand,2007,female,5-14 years,1,290770,0.34,New Zealand2007,NA,137316087308,34892,Generation Z
New Zealand,2007,male,5-14 years,1,305270,0.33,New Zealand2007,NA,137316087308,34892,Generation Z
Norway,2007,male,75+ years,31,135701,22.84,Norway2007,NA,401082621083,90797,Silent
Norway,2007,male,25-34 years,60,312302,19.21,Norway2007,NA,401082621083,90797,Generation X
Norway,2007,male,35-54 years,127,682978,18.6,Norway2007,NA,401082621083,90797,Boomers
Norway,2007,male,55-74 years,71,443643,16,Norway2007,NA,401082621083,90797,Silent
Norway,2007,male,15-24 years,45,303717,14.82,Norway2007,NA,401082621083,90797,Millenials
Norway,2007,female,35-54 years,62,656105,9.45,Norway2007,NA,401082621083,90797,Boomers
Norway,2007,female,55-74 years,39,452989,8.61,Norway2007,NA,401082621083,90797,Silent
Norway,2007,female,25-34 years,21,305124,6.88,Norway2007,NA,401082621083,90797,Generation X
Norway,2007,female,75+ years,13,220209,5.9,Norway2007,NA,401082621083,90797,Silent
Norway,2007,female,15-24 years,14,289740,4.83,Norway2007,NA,401082621083,90797,Millenials
Norway,2007,male,5-14 years,2,315302,0.63,Norway2007,NA,401082621083,90797,Generation Z
Norway,2007,female,5-14 years,0,299559,0,Norway2007,NA,401082621083,90797,Generation Z
Panama,2007,male,75+ years,7,40649,17.22,Panama2007,NA,21295984200,6876,Silent
Panama,2007,male,35-54 years,63,404333,15.58,Panama2007,NA,21295984200,6876,Boomers
Panama,2007,male,55-74 years,22,169617,12.97,Panama2007,NA,21295984200,6876,Silent
Panama,2007,male,15-24 years,31,312490,9.92,Panama2007,NA,21295984200,6876,Millenials
Panama,2007,male,25-34 years,27,283781,9.51,Panama2007,NA,21295984200,6876,Generation X
Panama,2007,female,25-34 years,6,277823,2.16,Panama2007,NA,21295984200,6876,Generation X
Panama,2007,female,35-54 years,7,406328,1.72,Panama2007,NA,21295984200,6876,Boomers
Panama,2007,female,15-24 years,5,301555,1.66,Panama2007,NA,21295984200,6876,Millenials
Panama,2007,female,5-14 years,2,331670,0.6,Panama2007,NA,21295984200,6876,Generation Z
Panama,2007,female,55-74 years,1,177879,0.56,Panama2007,NA,21295984200,6876,Silent
Panama,2007,female,75+ years,0,46968,0,Panama2007,NA,21295984200,6876,Silent
Panama,2007,male,5-14 years,0,344045,0,Panama2007,NA,21295984200,6876,Generation Z
Paraguay,2007,male,75+ years,9,50660,17.77,Paraguay2007,NA,13794910634,2599,Silent
Paraguay,2007,male,25-34 years,40,452960,8.83,Paraguay2007,NA,13794910634,2599,Generation X
Paraguay,2007,male,55-74 years,22,256849,8.57,Paraguay2007,NA,13794910634,2599,Silent
Paraguay,2007,male,15-24 years,44,633346,6.95,Paraguay2007,NA,13794910634,2599,Millenials
Paraguay,2007,male,35-54 years,39,591517,6.59,Paraguay2007,NA,13794910634,2599,Boomers
Paraguay,2007,female,15-24 years,33,613122,5.38,Paraguay2007,NA,13794910634,2599,Millenials
Paraguay,2007,female,25-34 years,14,437509,3.2,Paraguay2007,NA,13794910634,2599,Generation X
Paraguay,2007,female,55-74 years,5,255119,1.96,Paraguay2007,NA,13794910634,2599,Silent
Paraguay,2007,female,5-14 years,9,677311,1.33,Paraguay2007,NA,13794910634,2599,Generation Z
Paraguay,2007,female,35-54 years,7,572154,1.22,Paraguay2007,NA,13794910634,2599,Boomers
Paraguay,2007,male,5-14 years,5,702214,0.71,Paraguay2007,NA,13794910634,2599,Generation Z
Paraguay,2007,female,75+ years,0,64408,0,Paraguay2007,NA,13794910634,2599,Silent
Philippines,2007,male,75+ years,19,381376,4.98,Philippines2007,NA,149359918060,1915,Silent
Philippines,2007,male,15-24 years,430,8891042,4.84,Philippines2007,NA,149359918060,1915,Millenials
Philippines,2007,male,25-34 years,304,6859752,4.43,Philippines2007,NA,149359918060,1915,Generation X
Philippines,2007,male,35-54 years,387,9192285,4.21,Philippines2007,NA,149359918060,1915,Boomers
Philippines,2007,male,55-74 years,131,3162355,4.14,Philippines2007,NA,149359918060,1915,Silent
Philippines,2007,female,15-24 years,158,8579154,1.84,Philippines2007,NA,149359918060,1915,Millenials
Philippines,2007,female,25-34 years,89,6698777,1.33,Philippines2007,NA,149359918060,1915,Generation X
Philippines,2007,female,55-74 years,43,3600369,1.19,Philippines2007,NA,149359918060,1915,Silent
Philippines,2007,female,35-54 years,98,9184426,1.07,Philippines2007,NA,149359918060,1915,Boomers
Philippines,2007,female,75+ years,5,616190,0.81,Philippines2007,NA,149359918060,1915,Silent
Philippines,2007,male,5-14 years,21,10679730,0.2,Philippines2007,NA,149359918060,1915,Generation Z
Philippines,2007,female,5-14 years,13,10163198,0.13,Philippines2007,NA,149359918060,1915,Generation Z
Poland,2007,male,35-54 years,1865,5310215,35.12,Poland2007,NA,429063549984,11816,Boomers
Poland,2007,male,55-74 years,1123,3198917,35.11,Poland2007,NA,429063549984,11816,Silent
Poland,2007,male,75+ years,237,745405,31.79,Poland2007,NA,429063549984,11816,Silent
Poland,2007,male,25-34 years,648,3053025,21.22,Poland2007,NA,429063549984,11816,Generation X
Poland,2007,male,15-24 years,580,3053708,18.99,Poland2007,NA,429063549984,11816,Millenials
Poland,2007,female,55-74 years,269,3977336,6.76,Poland2007,NA,429063549984,11816,Silent
Poland,2007,female,35-54 years,304,5391795,5.64,Poland2007,NA,429063549984,11816,Boomers
Poland,2007,female,75+ years,83,1515131,5.48,Poland2007,NA,429063549984,11816,Silent
Poland,2007,female,15-24 years,73,2937109,2.49,Poland2007,NA,429063549984,11816,Millenials
Poland,2007,female,25-34 years,71,2973164,2.39,Poland2007,NA,429063549984,11816,Generation X
Poland,2007,male,5-14 years,19,2127356,0.89,Poland2007,NA,429063549984,11816,Generation Z
Poland,2007,female,5-14 years,12,2027682,0.59,Poland2007,NA,429063549984,11816,Generation Z
Portugal,2007,male,75+ years,202,321263,62.88,Portugal2007,NA,240169336162,24003,Silent
Portugal,2007,male,55-74 years,245,1027686,23.84,Portugal2007,NA,240169336162,24003,Silent
Portugal,2007,male,35-54 years,207,1460075,14.18,Portugal2007,NA,240169336162,24003,Boomers
Portugal,2007,female,75+ years,62,525914,11.79,Portugal2007,NA,240169336162,24003,Silent
Portugal,2007,male,25-34 years,71,786823,9.02,Portugal2007,NA,240169336162,24003,Generation X
Portugal,2007,female,55-74 years,101,1211662,8.34,Portugal2007,NA,240169336162,24003,Silent
Portugal,2007,female,35-54 years,75,1535559,4.88,Portugal2007,NA,240169336162,24003,Boomers
Portugal,2007,male,15-24 years,26,623691,4.17,Portugal2007,NA,240169336162,24003,Millenials
Portugal,2007,female,25-34 years,18,799081,2.25,Portugal2007,NA,240169336162,24003,Generation X
Portugal,2007,female,15-24 years,11,600807,1.83,Portugal2007,NA,240169336162,24003,Millenials
Portugal,2007,female,5-14 years,2,541722,0.37,Portugal2007,NA,240169336162,24003,Generation Z
Portugal,2007,male,5-14 years,0,571430,0,Portugal2007,NA,240169336162,24003,Generation Z
Puerto Rico,2007,male,35-54 years,96,448825,21.39,Puerto Rico2007,NA,89524131600,25625,Boomers
Puerto Rico,2007,male,25-34 years,52,263585,19.73,Puerto Rico2007,NA,89524131600,25625,Generation X
Puerto Rico,2007,male,75+ years,14,84940,16.48,Puerto Rico2007,NA,89524131600,25625,Silent
Puerto Rico,2007,male,55-74 years,47,289540,16.23,Puerto Rico2007,NA,89524131600,25625,Silent
Puerto Rico,2007,male,15-24 years,16,294490,5.43,Puerto Rico2007,NA,89524131600,25625,Millenials
Puerto Rico,2007,female,55-74 years,14,351052,3.99,Puerto Rico2007,NA,89524131600,25625,Silent
Puerto Rico,2007,female,35-54 years,15,513804,2.92,Puerto Rico2007,NA,89524131600,25625,Boomers
Puerto Rico,2007,female,25-34 years,6,272334,2.2,Puerto Rico2007,NA,89524131600,25625,Generation X
Puerto Rico,2007,female,15-24 years,6,289832,2.07,Puerto Rico2007,NA,89524131600,25625,Millenials
Puerto Rico,2007,female,75+ years,2,124729,1.6,Puerto Rico2007,NA,89524131600,25625,Silent
Puerto Rico,2007,male,5-14 years,3,288317,1.04,Puerto Rico2007,NA,89524131600,25625,Generation Z
Puerto Rico,2007,female,5-14 years,0,272183,0,Puerto Rico2007,NA,89524131600,25625,Generation Z
Qatar,2007,male,55-74 years,3,36856,8.14,Qatar2007,NA,79712087912,71460,Silent
Qatar,2007,male,25-34 years,13,259649,5.01,Qatar2007,NA,79712087912,71460,Generation X
Qatar,2007,male,35-54 years,14,301723,4.64,Qatar2007,NA,79712087912,71460,Boomers
Qatar,2007,male,15-24 years,6,158535,3.78,Qatar2007,NA,79712087912,71460,Millenials
Qatar,2007,female,25-34 years,2,76736,2.61,Qatar2007,NA,79712087912,71460,Generation X
Qatar,2007,male,5-14 years,1,61319,1.63,Qatar2007,NA,79712087912,71460,Generation Z
Qatar,2007,female,15-24 years,1,61878,1.62,Qatar2007,NA,79712087912,71460,Millenials
Qatar,2007,female,35-54 years,1,84797,1.18,Qatar2007,NA,79712087912,71460,Boomers
Qatar,2007,female,5-14 years,0,58979,0,Qatar2007,NA,79712087912,71460,Generation Z
Qatar,2007,female,55-74 years,0,11898,0,Qatar2007,NA,79712087912,71460,Silent
Qatar,2007,female,75+ years,0,1485,0,Qatar2007,NA,79712087912,71460,Silent
Qatar,2007,male,75+ years,0,1624,0,Qatar2007,NA,79712087912,71460,Silent
Republic of Korea,2007,male,75+ years,860,497517,172.86,Republic of Korea2007,NA,1122679154632,23982,Silent
Republic of Korea,2007,male,55-74 years,2553,3510578,72.72,Republic of Korea2007,NA,1122679154632,23982,Silent
Republic of Korea,2007,female,75+ years,743,1052764,70.58,Republic of Korea2007,NA,1122679154632,23982,Silent
Republic of Korea,2007,male,35-54 years,2902,8320051,34.88,Republic of Korea2007,NA,1122679154632,23982,Boomers
Republic of Korea,2007,female,55-74 years,984,4009684,24.54,Republic of Korea2007,NA,1122679154632,23982,Silent
Republic of Korea,2007,male,25-34 years,997,4158963,23.97,Republic of Korea2007,NA,1122679154632,23982,Generation X
Republic of Korea,2007,female,25-34 years,908,3988315,22.77,Republic of Korea2007,NA,1122679154632,23982,Generation X
Republic of Korea,2007,female,35-54 years,1297,8058659,16.09,Republic of Korea2007,NA,1122679154632,23982,Boomers
Republic of Korea,2007,female,15-24 years,467,3173279,14.72,Republic of Korea2007,NA,1122679154632,23982,Millenials
Republic of Korea,2007,male,15-24 years,410,3478791,11.79,Republic of Korea2007,NA,1122679154632,23982,Millenials
Republic of Korea,2007,female,5-14 years,28,3108585,0.9,Republic of Korea2007,NA,1122679154632,23982,Generation Z
Republic of Korea,2007,male,5-14 years,25,3457021,0.72,Republic of Korea2007,NA,1122679154632,23982,Generation Z
Romania,2007,male,55-74 years,596,1916195,31.1,Romania2007,NA,175933642292,8593,Silent
Romania,2007,male,75+ years,138,485821,28.41,Romania2007,NA,175933642292,8593,Silent
Romania,2007,male,35-54 years,851,3011852,28.26,Romania2007,NA,175933642292,8593,Boomers
Romania,2007,male,25-34 years,250,1769266,14.13,Romania2007,NA,175933642292,8593,Generation X
Romania,2007,female,75+ years,67,791656,8.46,Romania2007,NA,175933642292,8593,Silent
Romania,2007,male,15-24 years,136,1626508,8.36,Romania2007,NA,175933642292,8593,Millenials
Romania,2007,female,55-74 years,144,2350957,6.13,Romania2007,NA,175933642292,8593,Silent
Romania,2007,female,35-54 years,159,3054484,5.21,Romania2007,NA,175933642292,8593,Boomers
Romania,2007,female,25-34 years,45,1686938,2.67,Romania2007,NA,175933642292,8593,Generation X
Romania,2007,female,15-24 years,24,1555447,1.54,Romania2007,NA,175933642292,8593,Millenials
Romania,2007,male,5-14 years,13,1141212,1.14,Romania2007,NA,175933642292,8593,Generation Z
Romania,2007,female,5-14 years,7,1084690,0.65,Romania2007,NA,175933642292,8593,Generation Z
Russian Federation,2007,male,75+ years,1660,2015773,82.35,Russian Federation2007,NA,1299705247686,9643,Silent
Russian Federation,2007,male,25-34 years,7483,10843276,69.01,Russian Federation2007,NA,1299705247686,9643,Generation X
Russian Federation,2007,male,35-54 years,13065,20173873,64.76,Russian Federation2007,NA,1299705247686,9643,Boomers
Russian Federation,2007,male,55-74 years,6151,10209479,60.25,Russian Federation2007,NA,1299705247686,9643,Silent
Russian Federation,2007,male,15-24 years,5257,11862129,44.32,Russian Federation2007,NA,1299705247686,9643,Millenials
Russian Federation,2007,female,75+ years,1358,5710937,23.78,Russian Federation2007,NA,1299705247686,9643,Silent
Russian Federation,2007,female,55-74 years,1738,15620091,11.13,Russian Federation2007,NA,1299705247686,9643,Silent
Russian Federation,2007,female,35-54 years,2176,22379725,9.72,Russian Federation2007,NA,1299705247686,9643,Boomers
Russian Federation,2007,female,25-34 years,1051,10944247,9.6,Russian Federation2007,NA,1299705247686,9643,Generation X
Russian Federation,2007,female,15-24 years,949,11502702,8.25,Russian Federation2007,NA,1299705247686,9643,Millenials
Russian Federation,2007,male,5-14 years,192,6911384,2.78,Russian Federation2007,NA,1299705247686,9643,Generation Z
Russian Federation,2007,female,5-14 years,69,6605348,1.04,Russian Federation2007,NA,1299705247686,9643,Generation Z
Saint Vincent and Grenadines,2007,male,25-34 years,4,8927,44.81,Saint Vincent and Grenadines2007,NA,651833333,6539,Generation X
Saint Vincent and Grenadines,2007,male,15-24 years,3,10403,28.84,Saint Vincent and Grenadines2007,NA,651833333,6539,Millenials
Saint Vincent and Grenadines,2007,male,35-54 years,4,13920,28.74,Saint Vincent and Grenadines2007,NA,651833333,6539,Boomers
Saint Vincent and Grenadines,2007,female,15-24 years,0,10243,0,Saint Vincent and Grenadines2007,NA,651833333,6539,Millenials
Saint Vincent and Grenadines,2007,female,25-34 years,0,8564,0,Saint Vincent and Grenadines2007,NA,651833333,6539,Generation X
Saint Vincent and Grenadines,2007,female,35-54 years,0,12889,0,Saint Vincent and Grenadines2007,NA,651833333,6539,Boomers
Saint Vincent and Grenadines,2007,female,5-14 years,0,10307,0,Saint Vincent and Grenadines2007,NA,651833333,6539,Generation Z
Saint Vincent and Grenadines,2007,female,55-74 years,0,5514,0,Saint Vincent and Grenadines2007,NA,651833333,6539,Silent
Saint Vincent and Grenadines,2007,female,75+ years,0,1825,0,Saint Vincent and Grenadines2007,NA,651833333,6539,Silent
Saint Vincent and Grenadines,2007,male,5-14 years,0,10526,0,Saint Vincent and Grenadines2007,NA,651833333,6539,Generation Z
Saint Vincent and Grenadines,2007,male,55-74 years,0,5306,0,Saint Vincent and Grenadines2007,NA,651833333,6539,Silent
Saint Vincent and Grenadines,2007,male,75+ years,0,1265,0,Saint Vincent and Grenadines2007,NA,651833333,6539,Silent
Serbia,2007,male,75+ years,180,196533,91.59,Serbia2007,NA,40289556656,5748,Silent
Serbia,2007,male,55-74 years,368,779298,47.22,Serbia2007,NA,40289556656,5748,Silent
Serbia,2007,female,75+ years,90,305647,29.45,Serbia2007,NA,40289556656,5748,Silent
Serbia,2007,male,35-54 years,272,1026072,26.51,Serbia2007,NA,40289556656,5748,Boomers
Serbia,2007,female,55-74 years,169,910892,18.55,Serbia2007,NA,40289556656,5748,Silent
Serbia,2007,male,25-34 years,88,516639,17.03,Serbia2007,NA,40289556656,5748,Generation X
Serbia,2007,male,15-24 years,60,483634,12.41,Serbia2007,NA,40289556656,5748,Millenials
Serbia,2007,female,35-54 years,92,1051329,8.75,Serbia2007,NA,40289556656,5748,Boomers
Serbia,2007,female,25-34 years,22,505537,4.35,Serbia2007,NA,40289556656,5748,Generation X
Serbia,2007,female,15-24 years,12,463240,2.59,Serbia2007,NA,40289556656,5748,Millenials
Serbia,2007,female,5-14 years,0,375598,0,Serbia2007,NA,40289556656,5748,Generation Z
Serbia,2007,male,5-14 years,0,395191,0,Serbia2007,NA,40289556656,5748,Generation Z
Seychelles,2007,male,75+ years,1,1003,99.7,Seychelles2007,NA,1033561654,12554,Silent
Seychelles,2007,male,35-54 years,3,13027,23.03,Seychelles2007,NA,1033561654,12554,Boomers
Seychelles,2007,female,25-34 years,1,7714,12.96,Seychelles2007,NA,1033561654,12554,Generation X
Seychelles,2007,male,25-34 years,1,8368,11.95,Seychelles2007,NA,1033561654,12554,Generation X
Seychelles,2007,female,15-24 years,0,7216,0,Seychelles2007,NA,1033561654,12554,Millenials
Seychelles,2007,female,35-54 years,0,12617,0,Seychelles2007,NA,1033561654,12554,Boomers
Seychelles,2007,female,5-14 years,0,6826,0,Seychelles2007,NA,1033561654,12554,Generation Z
Seychelles,2007,female,55-74 years,0,4383,0,Seychelles2007,NA,1033561654,12554,Silent
Seychelles,2007,female,75+ years,0,1859,0,Seychelles2007,NA,1033561654,12554,Silent
Seychelles,2007,male,15-24 years,0,8095,0,Seychelles2007,NA,1033561654,12554,Millenials
Seychelles,2007,male,5-14 years,0,7246,0,Seychelles2007,NA,1033561654,12554,Generation Z
Seychelles,2007,male,55-74 years,0,3977,0,Seychelles2007,NA,1033561654,12554,Silent
Singapore,2007,male,75+ years,27,45000,60,Singapore2007,NA,179981288567,53098,Silent
Singapore,2007,female,75+ years,17,68300,24.89,Singapore2007,NA,179981288567,53098,Silent
Singapore,2007,male,55-74 years,41,267000,15.36,Singapore2007,NA,179981288567,53098,Silent
Singapore,2007,female,55-74 years,40,281800,14.19,Singapore2007,NA,179981288567,53098,Silent
Singapore,2007,male,35-54 years,77,609000,12.64,Singapore2007,NA,179981288567,53098,Boomers
Singapore,2007,male,25-34 years,28,263500,10.63,Singapore2007,NA,179981288567,53098,Generation X
Singapore,2007,male,15-24 years,24,242200,9.91,Singapore2007,NA,179981288567,53098,Millenials
Singapore,2007,female,35-54 years,46,608800,7.56,Singapore2007,NA,179981288567,53098,Boomers
Singapore,2007,female,25-34 years,18,285500,6.3,Singapore2007,NA,179981288567,53098,Generation X
Singapore,2007,female,15-24 years,10,233600,4.28,Singapore2007,NA,179981288567,53098,Millenials
Singapore,2007,female,5-14 years,0,235100,0,Singapore2007,NA,179981288567,53098,Generation Z
Singapore,2007,male,5-14 years,0,249800,0,Singapore2007,NA,179981288567,53098,Generation Z
Slovakia,2007,female,15-24 years,0,408500,0,Slovakia2007,NA,86304245825,16815,Millenials
Slovakia,2007,female,25-34 years,0,450832,0,Slovakia2007,NA,86304245825,16815,Generation X
Slovakia,2007,female,35-54 years,0,771963,0,Slovakia2007,NA,86304245825,16815,Boomers
