country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
Serbia,2015,male,75+ years,189,228745,82.62,Serbia2015,NA,37160332465,5492,Silent
Serbia,2015,male,55-74 years,286,852168,33.56,Serbia2015,NA,37160332465,5492,Boomers
Serbia,2015,male,35-54 years,219,967544,22.63,Serbia2015,NA,37160332465,5492,Generation X
Serbia,2015,female,75+ years,77,351830,21.89,Serbia2015,NA,37160332465,5492,Silent
Serbia,2015,male,25-34 years,70,480793,14.56,Serbia2015,NA,37160332465,5492,Millenials
Serbia,2015,female,55-74 years,98,976577,10.04,Serbia2015,NA,37160332465,5492,Boomers
Serbia,2015,male,15-24 years,27,400082,6.75,Serbia2015,NA,37160332465,5492,Millenials
Serbia,2015,female,35-54 years,65,975773,6.66,Serbia2015,NA,37160332465,5492,Generation X
Serbia,2015,female,25-34 years,21,461733,4.55,Serbia2015,NA,37160332465,5492,Millenials
Serbia,2015,female,15-24 years,7,378130,1.85,Serbia2015,NA,37160332465,5492,Millenials
Serbia,2015,male,5-14 years,2,356525,0.56,Serbia2015,NA,37160332465,5492,Generation Z
Serbia,2015,female,5-14 years,1,336506,0.3,Serbia2015,NA,37160332465,5492,Generation Z
Seychelles,2015,male,35-54 years,3,14210,21.11,Seychelles2015,NA,1375604279,16005,Generation X
Seychelles,2015,female,15-24 years,1,5957,16.79,Seychelles2015,NA,1375604279,16005,Millenials
Seychelles,2015,male,15-24 years,1,6393,15.64,Seychelles2015,NA,1375604279,16005,Millenials
Seychelles,2015,male,55-74 years,1,6903,14.49,Seychelles2015,NA,1375604279,16005,Boomers
Seychelles,2015,male,25-34 years,1,7565,13.22,Seychelles2015,NA,1375604279,16005,Millenials
Seychelles,2015,female,25-34 years,0,7204,0,Seychelles2015,NA,1375604279,16005,Millenials
Seychelles,2015,female,35-54 years,0,14823,0,Seychelles2015,NA,1375604279,16005,Generation X
Seychelles,2015,female,5-14 years,0,6271,0,Seychelles2015,NA,1375604279,16005,Generation Z
Seychelles,2015,female,55-74 years,0,7198,0,Seychelles2015,NA,1375604279,16005,Boomers
Seychelles,2015,female,75+ years,0,2025,0,Seychelles2015,NA,1375604279,16005,Silent
Seychelles,2015,male,5-14 years,0,6324,0,Seychelles2015,NA,1375604279,16005,Generation Z
Seychelles,2015,male,75+ years,0,1076,0,Seychelles2015,NA,1375604279,16005,Silent
Singapore,2015,male,75+ years,15,71060,21.11,Singapore2015,NA,304097759674,81766,Silent
Singapore,2015,male,55-74 years,73,403996,18.07,Singapore2015,NA,304097759674,81766,Boomers
Singapore,2015,male,35-54 years,79,606327,13.03,Singapore2015,NA,304097759674,81766,Generation X
Singapore,2015,female,75+ years,13,103599,12.55,Singapore2015,NA,304097759674,81766,Silent
Singapore,2015,male,25-34 years,30,270351,11.1,Singapore2015,NA,304097759674,81766,Millenials
Singapore,2015,male,15-24 years,19,257780,7.37,Singapore2015,NA,304097759674,81766,Millenials
Singapore,2015,female,55-74 years,28,416616,6.72,Singapore2015,NA,304097759674,81766,Boomers
Singapore,2015,female,25-34 years,18,291298,6.18,Singapore2015,NA,304097759674,81766,Millenials
Singapore,2015,female,15-24 years,15,249249,6.02,Singapore2015,NA,304097759674,81766,Millenials
Singapore,2015,female,35-54 years,36,629999,5.71,Singapore2015,NA,304097759674,81766,Generation X
Singapore,2015,male,5-14 years,2,213262,0.94,Singapore2015,NA,304097759674,81766,Generation Z
Singapore,2015,female,5-14 years,1,205578,0.49,Singapore2015,NA,304097759674,81766,Generation Z
Slovenia,2015,male,75+ years,62,62345,99.45,Slovenia2015,NA,43072415017,22036,Silent
Slovenia,2015,male,55-74 years,120,239919,50.02,Slovenia2015,NA,43072415017,22036,Boomers
Slovenia,2015,male,35-54 years,106,315248,33.62,Slovenia2015,NA,43072415017,22036,Generation X
Slovenia,2015,male,25-34 years,29,144722,20.04,Slovenia2015,NA,43072415017,22036,Millenials
Slovenia,2015,female,75+ years,19,114010,16.67,Slovenia2015,NA,43072415017,22036,Silent
Slovenia,2015,female,55-74 years,40,252261,15.86,Slovenia2015,NA,43072415017,22036,Boomers
Slovenia,2015,male,15-24 years,14,103331,13.55,Slovenia2015,NA,43072415017,22036,Millenials
Slovenia,2015,female,35-54 years,23,295637,7.78,Slovenia2015,NA,43072415017,22036,Generation X
Slovenia,2015,female,25-34 years,5,132806,3.76,Slovenia2015,NA,43072415017,22036,Millenials
Slovenia,2015,female,15-24 years,3,97579,3.07,Slovenia2015,NA,43072415017,22036,Millenials
Slovenia,2015,male,5-14 years,1,101184,0.99,Slovenia2015,NA,43072415017,22036,Generation Z
Slovenia,2015,female,5-14 years,0,95590,0,Slovenia2015,NA,43072415017,22036,Generation Z
South Africa,2015,male,75+ years,8,285743,2.8,South Africa2015,NA,317741039198,6403,Silent
South Africa,2015,male,25-34 years,126,5001052,2.52,South Africa2015,NA,317741039198,6403,Millenials
South Africa,2015,male,15-24 years,90,5190482,1.73,South Africa2015,NA,317741039198,6403,Millenials
South Africa,2015,male,55-74 years,41,2426511,1.69,South Africa2015,NA,317741039198,6403,Boomers
South Africa,2015,male,35-54 years,101,6066751,1.66,South Africa2015,NA,317741039198,6403,Generation X
South Africa,2015,female,15-24 years,34,5105930,0.67,South Africa2015,NA,317741039198,6403,Millenials
South Africa,2015,female,25-34 years,27,4822164,0.56,South Africa2015,NA,317741039198,6403,Millenials
South Africa,2015,female,35-54 years,26,6396045,0.41,South Africa2015,NA,317741039198,6403,Generation X
South Africa,2015,female,75+ years,2,615701,0.32,South Africa2015,NA,317741039198,6403,Silent
South Africa,2015,female,55-74 years,10,3155486,0.32,South Africa2015,NA,317741039198,6403,Boomers
South Africa,2015,male,5-14 years,11,5318168,0.21,South Africa2015,NA,317741039198,6403,Generation Z
South Africa,2015,female,5-14 years,6,5243427,0.11,South Africa2015,NA,317741039198,6403,Generation Z
Spain,2015,male,75+ years,573,1693221,33.84,Spain2015,NA,1197789902774,27108,Silent
Spain,2015,male,55-74 years,736,4750328,15.49,Spain2015,NA,1197789902774,27108,Boomers
Spain,2015,male,35-54 years,1015,7551081,13.44,Spain2015,NA,1197789902774,27108,Generation X
Spain,2015,male,25-34 years,241,2897590,8.32,Spain2015,NA,1197789902774,27108,Millenials
Spain,2015,female,75+ years,168,2624796,6.4,Spain2015,NA,1197789902774,27108,Silent
Spain,2015,female,55-74 years,281,5125562,5.48,Spain2015,NA,1197789902774,27108,Boomers
Spain,2015,female,35-54 years,360,7389698,4.87,Spain2015,NA,1197789902774,27108,Generation X
Spain,2015,male,15-24 years,109,2287320,4.77,Spain2015,NA,1197789902774,27108,Millenials
Spain,2015,female,25-34 years,66,2884411,2.29,Spain2015,NA,1197789902774,27108,Millenials
Spain,2015,female,15-24 years,47,2177807,2.16,Spain2015,NA,1197789902774,27108,Millenials
Spain,2015,male,5-14 years,7,2475209,0.28,Spain2015,NA,1197789902774,27108,Generation Z
Spain,2015,female,5-14 years,1,2329505,0.04,Spain2015,NA,1197789902774,27108,Generation Z
Sweden,2015,male,75+ years,115,341315,33.69,Sweden2015,NA,497918109302,54629,Silent
Sweden,2015,male,55-74 years,268,1097579,24.42,Sweden2015,NA,497918109302,54629,Boomers
Sweden,2015,male,35-54 years,288,1289581,22.33,Sweden2015,NA,497918109302,54629,Generation X
Sweden,2015,male,25-34 years,108,638657,16.91,Sweden2015,NA,497918109302,54629,Millenials
Sweden,2015,male,15-24 years,69,621210,11.11,Sweden2015,NA,497918109302,54629,Millenials
Sweden,2015,female,55-74 years,102,1112312,9.17,Sweden2015,NA,497918109302,54629,Boomers
Sweden,2015,female,35-54 years,100,1249962,8,Sweden2015,NA,497918109302,54629,Generation X
Sweden,2015,female,25-34 years,48,609532,7.87,Sweden2015,NA,497918109302,54629,Millenials
Sweden,2015,female,75+ years,38,485940,7.82,Sweden2015,NA,497918109302,54629,Silent
Sweden,2015,female,15-24 years,38,585957,6.49,Sweden2015,NA,497918109302,54629,Millenials
Sweden,2015,female,5-14 years,5,526361,0.95,Sweden2015,NA,497918109302,54629,Generation Z
Sweden,2015,male,5-14 years,3,556118,0.54,Sweden2015,NA,497918109302,54629,Generation Z
Switzerland,2015,male,75+ years,143,275569,51.89,Switzerland2015,NA,679289166858,86068,Silent
Switzerland,2015,male,55-74 years,264,891482,29.61,Switzerland2015,NA,679289166858,86068,Boomers
Switzerland,2015,male,35-54 years,242,1248988,19.38,Switzerland2015,NA,679289166858,86068,Generation X
Switzerland,2015,male,25-34 years,80,586880,13.63,Switzerland2015,NA,679289166858,86068,Millenials
Switzerland,2015,male,15-24 years,62,482708,12.84,Switzerland2015,NA,679289166858,86068,Millenials
Switzerland,2015,female,75+ years,41,414205,9.9,Switzerland2015,NA,679289166858,86068,Silent
Switzerland,2015,female,35-54 years,111,1227126,9.05,Switzerland2015,NA,679289166858,86068,Generation X
Switzerland,2015,female,55-74 years,82,922222,8.89,Switzerland2015,NA,679289166858,86068,Boomers
Switzerland,2015,female,15-24 years,20,462559,4.32,Switzerland2015,NA,679289166858,86068,Millenials
Switzerland,2015,female,25-34 years,24,577973,4.15,Switzerland2015,NA,679289166858,86068,Millenials
Switzerland,2015,female,5-14 years,2,390910,0.51,Switzerland2015,NA,679289166858,86068,Generation Z
Switzerland,2015,male,5-14 years,2,411880,0.49,Switzerland2015,NA,679289166858,86068,Generation Z
Thailand,2015,male,75+ years,174,1068139,16.29,Thailand2015,NA,401399422443,6552,Silent
Thailand,2015,male,35-54 years,1482,10101149,14.67,Thailand2015,NA,401399422443,6552,Generation X
Thailand,2015,male,55-74 years,718,4990958,14.39,Thailand2015,NA,401399422443,6552,Boomers
Thailand,2015,male,25-34 years,663,4873464,13.6,Thailand2015,NA,401399422443,6552,Millenials
Thailand,2015,male,15-24 years,317,4847684,6.54,Thailand2015,NA,401399422443,6552,Millenials
Thailand,2015,female,55-74 years,248,5795996,4.28,Thailand2015,NA,401399422443,6552,Boomers
Thailand,2015,female,75+ years,63,1527522,4.12,Thailand2015,NA,401399422443,6552,Silent
Thailand,2015,female,35-54 years,363,10646859,3.41,Thailand2015,NA,401399422443,6552,Generation X
Thailand,2015,female,25-34 years,96,4783703,2.01,Thailand2015,NA,401399422443,6552,Millenials
Thailand,2015,female,15-24 years,55,4632371,1.19,Thailand2015,NA,401399422443,6552,Millenials
Thailand,2015,female,5-14 years,14,3881727,0.36,Thailand2015,NA,401399422443,6552,Generation Z
Thailand,2015,male,5-14 years,12,4111704,0.29,Thailand2015,NA,401399422443,6552,Generation Z
Turkey,2015,male,75+ years,61,986961,6.18,Turkey2015,NA,859796872794,11961,Silent
Turkey,2015,male,55-74 years,223,5079228,4.39,Turkey2015,NA,859796872794,11961,Boomers
Turkey,2015,male,25-34 years,241,6452161,3.74,Turkey2015,NA,859796872794,11961,Millenials
Turkey,2015,male,35-54 years,385,10466600,3.68,Turkey2015,NA,859796872794,11961,Generation X
Turkey,2015,male,15-24 years,207,6573627,3.15,Turkey2015,NA,859796872794,11961,Millenials
Turkey,2015,female,15-24 years,131,6267398,2.09,Turkey2015,NA,859796872794,11961,Millenials
Turkey,2015,female,75+ years,25,1479388,1.69,Turkey2015,NA,859796872794,11961,Silent
Turkey,2015,female,25-34 years,72,6288287,1.14,Turkey2015,NA,859796872794,11961,Millenials
Turkey,2015,female,35-54 years,109,10293526,1.06,Turkey2015,NA,859796872794,11961,Generation X
Turkey,2015,female,55-74 years,42,5456986,0.77,Turkey2015,NA,859796872794,11961,Boomers
Turkey,2015,female,5-14 years,18,6100840,0.3,Turkey2015,NA,859796872794,11961,Generation Z
Turkey,2015,male,5-14 years,18,6435462,0.28,Turkey2015,NA,859796872794,11961,Generation Z
Turkmenistan,2015,male,35-54 years,38,620958,6.12,Turkmenistan2015,NA,35799628571,7326,Generation X
Turkmenistan,2015,male,15-24 years,31,515349,6.02,Turkmenistan2015,NA,35799628571,7326,Millenials
Turkmenistan,2015,female,15-24 years,21,505233,4.16,Turkmenistan2015,NA,35799628571,7326,Millenials
Turkmenistan,2015,male,55-74 years,7,225820,3.1,Turkmenistan2015,NA,35799628571,7326,Boomers
Turkmenistan,2015,male,25-34 years,15,484397,3.1,Turkmenistan2015,NA,35799628571,7326,Millenials
Turkmenistan,2015,female,25-34 years,11,487637,2.26,Turkmenistan2015,NA,35799628571,7326,Millenials
Turkmenistan,2015,female,75+ years,1,58753,1.7,Turkmenistan2015,NA,35799628571,7326,Silent
Turkmenistan,2015,female,55-74 years,3,280211,1.07,Turkmenistan2015,NA,35799628571,7326,Boomers
Turkmenistan,2015,female,35-54 years,5,657432,0.76,Turkmenistan2015,NA,35799628571,7326,Generation X
Turkmenistan,2015,male,5-14 years,1,513926,0.19,Turkmenistan2015,NA,35799628571,7326,Generation Z
Turkmenistan,2015,female,5-14 years,0,501611,0,Turkmenistan2015,NA,35799628571,7326,Generation Z
Turkmenistan,2015,male,75+ years,0,35187,0,Turkmenistan2015,NA,35799628571,7326,Silent
Ukraine,2015,male,75+ years,669,942786,70.96,Ukraine2015,NA,91030959455,2256,Silent
Ukraine,2015,male,55-74 years,1644,3747724,43.87,Ukraine2015,NA,91030959455,2256,Boomers
Ukraine,2015,male,35-54 years,2181,5795334,37.63,Ukraine2015,NA,91030959455,2256,Generation X
Ukraine,2015,male,25-34 years,1114,3527229,31.58,Ukraine2015,NA,91030959455,2256,Millenials
Ukraine,2015,male,15-24 years,507,2408074,21.05,Ukraine2015,NA,91030959455,2256,Millenials
Ukraine,2015,female,75+ years,296,2261462,13.09,Ukraine2015,NA,91030959455,2256,Silent
Ukraine,2015,female,55-74 years,399,5508376,7.24,Ukraine2015,NA,91030959455,2256,Boomers
Ukraine,2015,female,35-54 years,427,6309963,6.77,Ukraine2015,NA,91030959455,2256,Generation X
Ukraine,2015,female,15-24 years,117,2281055,5.13,Ukraine2015,NA,91030959455,2256,Millenials
Ukraine,2015,female,25-34 years,168,3421535,4.91,Ukraine2015,NA,91030959455,2256,Millenials
Ukraine,2015,male,5-14 years,33,2131084,1.55,Ukraine2015,NA,91030959455,2256,Generation Z
Ukraine,2015,female,5-14 years,19,2010824,0.94,Ukraine2015,NA,91030959455,2256,Generation Z
United Kingdom,2015,male,35-54 years,1579,8692440,18.17,United Kingdom2015,NA,2885570309161,47240,Generation X
United Kingdom,2015,male,25-34 years,596,4408293,13.52,United Kingdom2015,NA,2885570309161,47240,Millenials
United Kingdom,2015,male,55-74 years,906,6716557,13.49,United Kingdom2015,NA,2885570309161,47240,Boomers
United Kingdom,2015,male,75+ years,273,2200958,12.4,United Kingdom2015,NA,2885570309161,47240,Silent
United Kingdom,2015,male,15-24 years,374,4151992,9.01,United Kingdom2015,NA,2885570309161,47240,Millenials
United Kingdom,2015,female,35-54 years,473,8881944,5.33,United Kingdom2015,NA,2885570309161,47240,Generation X
United Kingdom,2015,female,55-74 years,306,7075576,4.32,United Kingdom2015,NA,2885570309161,47240,Boomers
United Kingdom,2015,female,25-34 years,181,4414464,4.1,United Kingdom2015,NA,2885570309161,47240,Millenials
United Kingdom,2015,female,75+ years,108,3070457,3.52,United Kingdom2015,NA,2885570309161,47240,Silent
United Kingdom,2015,female,15-24 years,104,3966564,2.62,United Kingdom2015,NA,2885570309161,47240,Millenials
United Kingdom,2015,female,5-14 years,6,3663221,0.16,United Kingdom2015,NA,2885570309161,47240,Generation Z
United Kingdom,2015,male,5-14 years,4,3840476,0.1,United Kingdom2015,NA,2885570309161,47240,Generation Z
United States,2015,male,75+ years,3171,8171136,38.81,United States2015,NA,18120714000000,60387,Silent
United States,2015,male,55-74 years,9068,32264697,28.11,United States2015,NA,18120714000000,60387,Boomers
United States,2015,male,35-54 years,11634,41658010,27.93,United States2015,NA,18120714000000,60387,Generation X
United States,2015,male,25-34 years,5503,22137097,24.86,United States2015,NA,18120714000000,60387,Millenials
United States,2015,male,15-24 years,4359,22615073,19.27,United States2015,NA,18120714000000,60387,Millenials
United States,2015,female,35-54 years,4053,41531809,9.76,United States2015,NA,18120714000000,60387,Generation X
United States,2015,female,55-74 years,2872,35115610,8.18,United States2015,NA,18120714000000,60387,Boomers
United States,2015,female,25-34 years,1444,21555712,6.7,United States2015,NA,18120714000000,60387,Millenials
United States,2015,female,15-24 years,1132,21633813,5.23,United States2015,NA,18120714000000,60387,Millenials
United States,2015,female,75+ years,540,11778666,4.58,United States2015,NA,18120714000000,60387,Silent
United States,2015,male,5-14 years,255,21273987,1.2,United States2015,NA,18120714000000,60387,Generation Z
United States,2015,female,5-14 years,158,20342901,0.78,United States2015,NA,18120714000000,60387,Generation Z
Uruguay,2015,male,75+ years,58,78996,73.42,Uruguay2015,NA,53274304222,16696,Silent
Uruguay,2015,male,55-74 years,133,277870,47.86,Uruguay2015,NA,53274304222,16696,Boomers
Uruguay,2015,male,25-34 years,96,235597,40.75,Uruguay2015,NA,53274304222,16696,Millenials
Uruguay,2015,male,35-54 years,135,423963,31.84,Uruguay2015,NA,53274304222,16696,Generation X
Uruguay,2015,male,15-24 years,74,264562,27.97,Uruguay2015,NA,53274304222,16696,Millenials
Uruguay,2015,female,75+ years,17,160620,10.58,Uruguay2015,NA,53274304222,16696,Silent
Uruguay,2015,female,55-74 years,34,327405,10.38,Uruguay2015,NA,53274304222,16696,Boomers
Uruguay,2015,female,25-34 years,23,232133,9.91,Uruguay2015,NA,53274304222,16696,Millenials
Uruguay,2015,female,35-54 years,38,440475,8.63,Uruguay2015,NA,53274304222,16696,Generation X
Uruguay,2015,female,15-24 years,17,255067,6.66,Uruguay2015,NA,53274304222,16696,Millenials
Uruguay,2015,male,5-14 years,3,252509,1.19,Uruguay2015,NA,53274304222,16696,Generation Z
Uruguay,2015,female,5-14 years,2,241598,0.83,Uruguay2015,NA,53274304222,16696,Generation Z
